,Doctor name,Specialty,Overall rating,No. of reviews,Reviews,Review rating
4435,Dr. Francine Wein,Ophthalmologist,2.9,99,"Based on the negative-ish reviews I read here I must say I went to my appointment with Dr. Wein for a glaucoma screening rather a bit afraid and with fingers crossed. But on the contrary I found a very polite and helpful doctor. My whole experience was very smooth and professional. It was at the Laval clinic. Maybe in a hospital setting and with many patients to see, her schedule might become very hectic but if you are calm and take your time to ask your questions she will definitely take the time to answer them. I truly recommend her.",5.0
4436,Dr. Francine Wein,Ophthalmologist,2.9,99,"Rude, arrogant, always late, doesn't care much. At least the staff at the hospital is good.",2.5
4437,Dr. Francine Wein,Ophthalmologist,2.9,99,"Spent at total of 16 hours over 3 days waiting and taking tests at the McGill Opthamology Clinic. There is no food there, they have you arrive in the am, but won't see you until past 2 pm. Dr Wein was completely unhelpful, and even horrid. Avoid this doctor. Her solution for someone suffering vision loss after brain cancer was dollar store reading glasses and strong light (as if we had not thought of doing these ourselves months before booking in to see her).",1.0
4438,Dr. Francine Wein,Ophthalmologist,2.9,99,Every time I had an appointment she was late and today I've waited 3h15min to finally left. Having over 3 hr late at 10h30am it is ridiculess,3.0
4439,Dr. Francine Wein,Ophthalmologist,2.9,99,"I saw her once and told me she would do a cleaning job the next week with laser on my lens installed following a cataract operation. She was O.K. and seem competent. A month later, nothing had been done and she was out of reach. I left numerous messages at her office at the Jewish hospital and her secretary never bothered to return my call. Pretty bad experience and a waste of time. Looks like indifference to her patients. J. Demers 29/11/17",2.0
4440,Dr. Francine Wein,Ophthalmologist,2.9,99,"I was referred to Dr Wein for diplopia (double vision). First of all the wait time every time I saw her - even first thing in the morning, exceeded an hour, and twice, 2 hours. The first time I saw her she was interested in my case, took the time to verify through testing the misalignment of my eyes when I looked to one side. She ordered tests. After two more visits she was impatient and acted exasperated with me because she could not figure out the cause of my problem, so the passed the buck and sent me to her brother, a neurologist, who sent me for tests she should have - namely an MRI and a couple of others. He was arrogant and rude at first, but last time I saw him, he told me he was determined to get to the bottom of this. He wanted me to see his sister again, because she had referred me to him and wanted her to assess the results of his tests. When I had this appointment, once again, rude, exasperated and acted like I was making up the symptoms. She basically told me to pursue this with her brother as she could not (would not) spend any more time. Just said rudely ""I don't know what's going on and I can't do any more for you"". She hadn't done much - only ordered a CT scan and looked at the alignment. Turns out through her brother's persistence and his referring me to a couple of other doctors, it was found that I have an autoimmune disease that can affect muscles in many parts of the body, including eyes. Dr Wein seems only interested in easy and quick to diagnose patients. There are better doctors you can see that don't make you wait for hours to see them. The staff were nice to deal with.",2.0
4441,Dr. Francine Wein,Ophthalmologist,2.9,99,"The wait time was an absolute insult. 2hrs... And I had an appointment... I would be fired if I was doing something like this at my job. 

Was it worth the wait? No...",2.0
4442,Dr. Francine Wein,Ophthalmologist,2.9,99,Horrible woman. She screwed up my eyes. Period.,1.5
4443,Dr. Francine Wein,Ophthalmologist,2.9,99,"Worst physician I have ever been to! After a barrage of testing she literally told me ""I'm at my wits end"". Extremely rude, arrogant, cold. She gave a ridiculous diagnosis and couldnt waited for me to leave. I had literally watched her search medical journals on the computer so she could just write down a few drugs with question marks. I saw another neuro-opto instead...surprise surprise her diagnosis was wrong!!! Avoid at all costs, she's a nightmare.",1.0
4444,Dr. Francine Wein,Ophthalmologist,2.9,99,"I was assigned to Dr. Wein after a brain stroke @ JewishHospital. Concerned, she helped me getting through the process of losing 20% of vision. She spotted my low heart-rate (marathon-runner) and opted for different eye drops.",4.5
4445,Dr. Francine Wein,Ophthalmologist,2.9,99,"I saw Dr. Wein a while ago. I have no opinion about her knowledge, so I assume and hope is excellent. However, Dr. Wein needs to brush up her manners with patients. She gives the impression she thinks she is above the rest of the world and I do not mean in medicine. The way she talks to patients can certainly be improved. Doctors MUST understand that patients are in a vulnerable position for many reasons: Not knowing what they do know, and going to see them due to a problem. Treating patients in a harsh way says a lot about the level of mechanical behavior from a doctor and the lack of basic caring that is expected from someone in their profession. Hopefully she will realize that humility is one great virtue that goes hand in hand with knowledge. It is not the patient's fault if she had or is having a bad day. After all, we are what we give.",4.0
4446,Dr. Francine Wein,Ophthalmologist,2.9,99,"I went to see dr Wein 4 months ago. Long wait, but this was not a problem. Was examined by an intern then she came and talked to the intern and almost ignoring me. Didn't tell me anything about her findings, I assumed it was because there was nothing to do? 

I needed her consultation report. I did request to the hospital archives three weeks after the appointment. A couple of weeks later they told me that it was not yet in my medical file and to communicate with her secretary. Her secretary was very hard to reach. I finally reached her and received the report 2 months after the consult.

I see doctors about a dozen times a year. I cannot judge of doctor Wein's competency. I'm sure she's very knowledgeable. But the interaction with patients and the staff should be improved. I think that part of the problem might be the hospital (Jewish General ) or department with overbooking as I haven't experienced at other hospitals.",2.0
4447,Dr. Francine Wein,Ophthalmologist,2.9,99,"I can never thank Dr. Wein enough for saving my daughters eyes, brain and life. I know if it was not for her, my child would not be with us. I have seen Dr. Wein run from one patient to the next many times and I have watched how some get so angry having to wait. I apologize that my daughter sometimes caused a couple of delays because of the urgency of her condition. If you need a good Doctor who cares about your eyes, she is the one. As for bedside manner she was perfect for my daughter, my husband and I. She saved my daughter !",4.5
4448,Dr. Francine Wein,Ophthalmologist,2.9,99,Dr. Wein is an amazing doctor. She saved my vision and my life. I could never thank her enough for her compassion. She even called me from her home to make sure I was okay. Wish all my doctors were a little bit more like Dr. Wein.,5.0
4449,Dr. Francine Wein,Ophthalmologist,2.9,99,expert testing and advice with scheduled follow-up,5.0
4450,Dr. Francine Wein,Ophthalmologist,2.9,99,"I think Dr. Wein is really great everytime I go see her, I always get great service and she is very curtious.",5.0
4451,Dr. Francine Wein,Ophthalmologist,2.9,99,She is a wonderful witty Dr with a huge heart and always takes great care of me 😄,4.5
4452,Dr. Francine Wein,Ophthalmologist,2.9,99,The only doctor I know that takes the time to explain in details what is going on and to book additional tests if she has any doubts. I'm happy to be her patient!,4.5
